Name,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
ag10,4.5,0.4481,0.04549,0.02485,-0.0299,1.0,1.0
ag10,5.0,0.4641,0.0509,0.03057,-0.0351,1.0,1.0
ag10,5.5,0.48,0.05677,0.03682,-0.0402,1.0,1.0
ag10,6.0,0.4958,0.06299,0.04333,-0.045,1.0,1.0
ag10,6.5,0.5115,0.06954,0.05016,-0.0495,1.0,1.0
ag10,7.0,0.527,0.07638,0.05727,-0.0537,1.0,1.0
ag10,7.5,0.5874,0.08833,0.06987,-0.0689,0.9567,1.0
ag10,8.5,0.5731,0.09845,0.08015,-0.0651,1.0,1.0
ag10,9.0,0.5885,0.10621,0.08812,-0.0686,1.0,1.0
ag10,9.5,0.6039,0.11409,0.09619,-0.072,1.0,1.0
ag10,10.0,0.6196,0.12206,0.10435,-0.0753,1.0,1.0
ag10,10.5,0.6357,0.1301,0.11255,-0.0786,1.0,1.0
ag10,11.0,0.652,0.13817,0.12076,-0.0819,1.0,1.0
ag10,11.5,0.6689,0.14625,0.12905,-0.0852,1.0,1.0
ag10,12.0,0.6861,0.15434,0.13726,-0.0886,1.0,1.0
ag10,12.5,0.7038,0.16243,0.14547,-0.0921,1.0,1.0
ag10,13.0,0.7218,0.17051,0.15365,-0.0955,1.0,1.0
ag10,13.5,0.7401,0.17858,0.16182,-0.0991,1.0,1.0
ag10,14.0,0.7587,0.18666,0.17005,-0.1027,1.0,1.0
ag10,14.5,0.7776,0.19475,0.17824,-0.1064,1.0,1.0
ag10,15.0,0.8169,0.20716,0.19088,-0.1157,0.9693,1.0
ag10,16.0,0.9021,0.23277,0.21698,-0.1312,0.8238,1.0
ag10,16.5,0.9261,0.23953,0.22384,-0.1339,0.7692,1.0
ag10,17.0,0.9557,0.25123,0.23568,-0.1375,0.7196,1.0
ag10,17.5,0.9756,0.25768,0.24224,-0.1395,0.6782,1.0
ag10,18.0,0.9976,0.26637,0.25101,-0.1421,0.6409,1.0
ag10,18.5,1.0176,0.2738,0.25852,-0.1445,0.6048,1.0
ag10,19.5,1.0573,0.28986,0.2748,-0.1497,0.5439,1.0
ag10,20.0,1.0752,0.29691,0.28191,-0.1525,0.518,1.0
ag10,20.5,1.0956,0.30667,0.29175,-0.1555,0.4927,1.0
ag10,21.0,1.112,0.31247,0.29765,-0.1584,0.4685,1.0
ag10,21.5,1.1307,0.32146,0.30677,-0.1616,0.448,1.0
ag10,22.0,1.1453,0.32577,0.31115,-0.165,0.4287,1.0
ag10,22.5,1.1626,0.33322,0.3187,-0.1684,0.4093,1.0
ag10,23.0,1.1816,0.34369,0.32929,-0.1718,0.3907,1.0
ag10,23.5,1.1982,0.35168,0.3374,-0.1755,0.3745,1.0
ag10,24.0,1.2135,0.35778,0.34359,-0.1793,0.3593,1.0
ag10,24.5,1.2294,0.36519,0.3511,-0.1832,0.3447,1.0
ag10,25.0,1.2444,0.37108,0.35712,-0.1873,0.3308,1.0
ag10,25.5,1.2573,0.37356,0.35967,-0.1917,0.3183,1.0
ag10,26.0,1.271,0.37789,0.36415,-0.1962,0.3066,1.0
ag10,26.5,1.2855,0.38417,0.37052,-0.2007,0.2954,1.0
ag10,27.0,1.3011,0.39343,0.3799,-0.2048,0.2841,1.0
ag10,27.5,1.3157,0.40073,0.38735,-0.2091,0.2722,1.0
ag10,28.0,1.3271,0.40133,0.38801,-0.2144,0.2641,1.0
ag10,28.5,1.342,0.41138,0.39824,-0.2187,0.2549,1.0
ag10,29.0,1.3543,0.41467,0.40167,-0.2237,0.2449,1.0
ag10,29.5,1.3665,0.41909,0.40618,-0.2288,0.2377,1.0
ag10,30.0,1.3814,0.43282,0.42011,-0.2327,0.2274,1.0
ag11,0.0,0.1326,0.03248,0.0102,-0.0258,1.0,1.0
ag11,0.5,0.1755,0.03286,0.00987,-0.0245,1.0,1.0
ag11,1.0,0.217,0.03342,0.01002,-0.0233,1.0,1.0
ag11,1.5,0.2567,0.03422,0.01056,-0.0223,1.0,1.0
ag11,2.0,0.2942,0.03532,0.01158,-0.0216,1.0,1.0
ag11,2.5,0.3295,0.0368,0.01311,-0.0214,1.0,1.0
ag11,3.0,0.3615,0.03878,0.01522,-0.0217,1.0,1.0
ag11,3.5,0.3898,0.04136,0.01802,-0.0228,1.0,1.0
ag11,4.0,0.4144,0.04466,0.02163,-0.0248,1.0,1.0
ag11,4.5,0.4355,0.0487,0.02593,-0.0277,1.0,1.0
ag11,5.0,0.454,0.05341,0.03092,-0.0311,1.0,1.0
ag11,5.5,0.471,0.0587,0.0365,-0.0349,1.0,1.0
ag11,6.0,0.487,0.06447,0.04254,-0.0389,1.0,1.0
ag11,7.0,0.5173,0.07708,0.05579,-0.0466,1.0,1.0
ag11,7.5,0.5323,0.08383,0.0628,-0.0503,1.0,1.0
ag11,8.0,0.5472,0.09081,0.07004,-0.0539,1.0,1.0
ag11,8.5,0.5622,0.09798,0.07745,-0.0574,1.0,1.0
ag11,9.0,0.5774,0.1053,0.08501,-0.0608,1.0,1.0
ag11,9.5,0.5927,0.11273,0.09267,-0.0641,1.0,1.0
ag11,10.0,0.6083,0.12025,0.10055,-0.0673,1.0,1.0
ag11,10.5,0.6243,0.12782,0.10835,-0.0705,1.0,1.0
ag11,11.0,0.6406,0.13543,0.11618,-0.0738,1.0,1.0
ag11,11.5,0.6572,0.14307,0.12405,-0.0771,1.0,1.0
ag11,12.0,0.6742,0.15074,0.13194,-0.0804,1.0,1.0
ag11,12.5,0.6916,0.15846,0.13998,-0.0838,1.0,1.0
ag11,13.0,0.7093,0.16619,0.14794,-0.0873,1.0,1.0
ag11,13.5,0.7272,0.17396,0.15593,-0.0908,1.0,1.0
ag11,14.0,0.7453,0.18178,0.16397,-0.0945,1.0,1.0
ag11,14.5,0.7637,0.18966,0.17206,-0.0982,1.0,1.0
ag11,15.0,0.7823,0.19759,0.1803,-0.102,1.0,1.0
ag11,15.5,0.8325,0.21235,0.19554,-0.1142,0.9447,1.0
ag11,16.0,0.8664,0.22205,0.20556,-0.121,0.8903,1.0
ag11,16.5,0.8972,0.23168,0.21546,-0.1261,0.8355,1.0
ag11,17.0,0.9266,0.24196,0.22606,-0.1304,0.7823,1.0
ag11,17.5,0.952,0.25151,0.23583,-0.134,0.7407,1.0
ag11,18.0,0.9782,0.26244,0.24696,-0.1375,0.7001,1.0
ag11,18.5,0.9976,0.26868,0.25336,-0.1398,0.66,1.0
ag11,19.0,1.0175,0.27623,0.26113,-0.1425,0.6252,1.0
ag11,19.5,1.037,0.28379,0.26882,-0.1453,0.5952,1.0
ag11,20.0,1.0566,0.29163,0.27678,-0.1482,0.5645,1.0
ag11,20.5,1.0765,0.30001,0.28528,-0.1511,0.5339,1.0
ag11,21.0,1.0946,0.30714,0.29252,-0.1541,0.5077,1.0
ag11,21.5,1.1141,0.3164,0.30187,-0.1574,0.4848,1.0
ag11,22.0,1.1331,0.32509,0.31069,-0.1605,0.4599,1.0
ag11,22.5,1.1477,0.3292,0.31494,-0.1639,0.439,1.0
ag11,23.0,1.1684,0.34086,0.32675,-0.1672,0.4167,1.0
ag11,23.5,1.1831,0.34553,0.33145,-0.171,0.4001,1.0
ag11,24.0,1.1979,0.35002,0.33602,-0.1749,0.3827,1.0
ag11,24.5,1.2141,0.35673,0.34281,-0.1787,0.3649,1.0
ag11,25.0,1.2311,0.36498,0.35117,-0.1825,0.3481,1.0
ag11,25.5,1.2472,0.37242,0.3587,-0.1865,0.3332,1.0
ag11,26.0,1.2617,0.37769,0.36415,-0.1909,0.32,1.0
ag11,26.5,1.2761,0.38274,0.36928,-0.1953,0.3073,1.0
ag11,27.0,1.2902,0.38804,0.37466,-0.1999,0.2954,1.0
ag11,27.5,1.3046,0.39424,0.38095,-0.2044,0.284,1.0
ag11,28.0,1.3196,0.40232,0.38912,-0.2087,0.2728,1.0
ag11,28.5,1.3357,0.41407,0.401,-0.2127,0.2609,1.0
ag11,29.0,1.346,0.41149,0.3985,-0.2184,0.2522,1.0
ag11,29.5,1.3595,0.4184,0.40559,-0.2232,0.244,1.0
ag11,30.0,1.3747,0.43096,0.41835,-0.2272,0.2332,1.0
ag12,0.0,0.1185,0.0315,0.00787,-0.0321,1.0,1.0
ag12,0.5,0.1649,0.03184,0.00791,-0.0316,1.0,1.0
ag12,1.0,0.2097,0.03233,0.00832,-0.0312,1.0,1.0
ag12,1.5,0.2528,0.03304,0.00909,-0.0308,1.0,1.0
ag12,2.0,0.2936,0.03401,0.01025,-0.0306,1.0,1.0
ag12,2.5,0.3318,0.03536,0.0119,-0.0308,1.0,1.0
ag12,3.0,0.3671,0.0372,0.01416,-0.0316,1.0,1.0
ag12,3.5,0.3984,0.03967,0.01701,-0.0331,1.0,1.0
ag12,4.0,0.4258,0.04284,0.0206,-0.0354,1.0,1.0
ag12,4.5,0.4497,0.04676,0.02508,-0.0386,1.0,1.0
ag12,5.0,0.4707,0.05138,0.03013,-0.0424,1.0,1.0
ag12,5.5,0.4895,0.05664,0.03581,-0.0466,1.0,1.0
ag12,6.0,0.5067,0.06245,0.04203,-0.0509,1.0,1.0
ag12,6.5,0.5228,0.06872,0.0487,-0.0552,1.0,1.0
ag12,7.0,0.5382,0.07539,0.05575,-0.0594,1.0,1.0
ag12,7.5,0.5531,0.08243,0.0633,-0.0635,1.0,1.0
ag12,8.0,0.5679,0.08975,0.07097,-0.0675,1.0,1.0
ag12,8.5,0.5825,0.09733,0.07887,-0.0713,1.0,1.0
ag12,9.0,0.5971,0.1051,0.08696,-0.0749,1.0,1.0
ag12,9.5,0.6118,0.11304,0.09519,-0.0785,1.0,1.0
ag12,10.0,0.6268,0.1211,0.10353,-0.082,1.0,1.0
ag12,10.5,0.6421,0.12925,0.11193,-0.0855,1.0,1.0
ag12,11.0,0.6579,0.13747,0.12039,-0.0891,1.0,1.0
ag12,11.5,0.6742,0.14573,0.12902,-0.0926,1.0,1.0
ag12,12.0,0.691,0.15402,0.13751,-0.0961,1.0,1.0
ag12,12.5,0.7083,0.16233,0.146,-0.0998,1.0,1.0
ag12,13.0,0.7261,0.17066,0.1545,-0.1035,1.0,1.0
ag12,13.5,0.7443,0.179,0.163,-0.1072,1.0,1.0
ag12,14.0,0.7628,0.18735,0.17148,-0.111,1.0,1.0
ag12,14.5,0.7817,0.19571,0.17997,-0.1149,1.0,1.0
ag12,15.0,0.8352,0.21155,0.19615,-0.1276,0.9397,1.0
ag12,15.5,0.8752,0.22362,0.2086,-0.1351,0.873,1.0
ag12,16.0,0.9047,0.23187,0.21697,-0.139,0.8091,1.0
ag12,16.5,0.9325,0.24144,0.22663,-0.1425,0.7576,1.0
ag12,17.0,0.9575,0.25074,0.23601,-0.1457,0.7178,1.0
ag12,17.5,0.984,0.26179,0.24714,-0.1491,0.6797,1.0
ag12,18.0,1.0027,0.26754,0.25294,-0.1512,0.6431,1.0
ag12,18.5,1.0243,0.27596,0.26139,-0.1538,0.6078,1.0
ag12,19.5,1.0659,0.29254,0.27825,-0.1592,0.5451,1.0
ag12,20.0,1.0832,0.29859,0.28432,-0.1621,0.5216,1.0
ag12,20.5,1.1034,0.30752,0.2933,-0.1652,0.4991,1.0
ag12,21.0,1.1228,0.31579,0.30164,-0.1683,0.4755,1.0
ag12,21.5,1.1383,0.32047,0.30632,-0.1716,0.4552,1.0
ag12,22.0,1.16,0.33233,0.31825,-0.1747,0.4327,1.0
ag12,22.5,1.1732,0.33437,0.32031,-0.1783,0.4147,1.0
ag12,23.0,1.1906,0.34148,0.32749,-0.1818,0.3955,1.0
ag12,23.5,1.2099,0.35206,0.33832,-0.1853,0.3785,1.0
ag12,24.0,1.2262,0.35906,0.34535,-0.1891,0.3641,1.0
ag12,24.5,1.2419,0.36536,0.35171,-0.1931,0.3503,1.0
ag12,25.0,1.2578,0.37232,0.35874,-0.1971,0.3368,1.0
ag12,25.5,1.273,0.3783,0.36483,-0.2012,0.3236,1.0
ag12,26.0,1.2865,0.38152,0.3681,-0.2056,0.3112,1.0
ag12,26.5,1.2999,0.38494,0.37157,-0.2102,0.2997,1.0
ag12,27.0,1.3136,0.38961,0.37643,-0.2148,0.2889,1.0
ag12,27.5,1.328,0.3961,0.38299,-0.2193,0.2785,1.0
ag12,28.0,1.3434,0.40547,0.39247,-0.2234,0.2677,1.0
ag12,28.5,1.3562,0.40879,0.39591,-0.2283,0.2574,1.0
ag12,29.0,1.368,0.41169,0.39888,-0.2334,0.25,1.0
ag12,29.5,1.3831,0.42355,0.41085,-0.2374,0.241,1.0
ag12,30.0,1.3932,0.42195,0.40936,-0.2431,0.2335,1.0
ag13,0.0,0.1304,0.03139,0.00774,-0.0344,1.0,1.0
ag13,0.5,0.1772,0.03172,0.00773,-0.0338,1.0,1.0
ag13,1.0,0.2226,0.0322,0.00809,-0.0333,1.0,1.0
ag13,1.5,0.2663,0.03287,0.00881,-0.0329,1.0,1.0
ag13,2.0,0.3079,0.03379,0.00993,-0.0326,1.0,1.0
ag13,2.5,0.347,0.03507,0.01152,-0.0326,1.0,1.0
ag13,3.0,0.3832,0.03682,0.01372,-0.0332,1.0,1.0
ag13,3.5,0.4153,0.0392,0.01652,-0.0346,1.0,1.0
ag13,4.0,0.443,0.04234,0.02011,-0.0369,1.0,1.0
ag13,4.5,0.4667,0.0463,0.02466,-0.0402,1.0,1.0
ag13,5.0,0.4869,0.05104,0.02984,-0.0441,1.0,1.0
ag13,5.5,0.5049,0.05647,0.03569,-0.0485,1.0,1.0
ag13,6.0,0.5213,0.06245,0.04207,-0.053,1.0,1.0
ag13,6.5,0.5368,0.06888,0.04889,-0.0575,1.0,1.0
ag13,7.0,0.5517,0.07567,0.05605,-0.0618,1.0,1.0
ag13,7.5,0.5664,0.0828,0.06353,-0.0659,1.0,1.0
ag13,8.0,0.5809,0.09021,0.07143,-0.0698,1.0,1.0
ag13,8.5,0.5954,0.09784,0.07938,-0.0736,1.0,1.0
ag13,9.0,0.61,0.10565,0.08749,-0.0773,1.0,1.0
ag13,9.5,0.6247,0.11361,0.09575,-0.0808,1.0,1.0
ag13,10.0,0.6396,0.12169,0.1041,-0.0843,1.0,1.0
ag13,10.5,0.655,0.12985,0.11251,-0.0878,1.0,1.0
ag13,11.0,0.6708,0.13808,0.12098,-0.0913,1.0,1.0
ag13,11.5,0.687,0.14635,0.12962,-0.0947,1.0,1.0
ag13,12.0,0.7037,0.15465,0.13813,-0.0983,1.0,1.0
ag13,12.5,0.7209,0.16298,0.14665,-0.1019,1.0,1.0
ag13,13.0,0.7386,0.17133,0.15517,-0.1056,1.0,1.0
ag13,13.5,0.7567,0.17969,0.16369,-0.1093,1.0,1.0
ag13,14.0,0.7751,0.18807,0.17221,-0.1131,1.0,1.0
ag13,14.5,0.7938,0.19646,0.18073,-0.117,1.0,1.0
ag13,15.0,0.8406,0.21026,0.19485,-0.1282,0.9505,1.0
ag13,15.5,0.881,0.22168,0.20665,-0.136,0.8799,1.0
ag13,16.0,0.9152,0.23239,0.21752,-0.141,0.813,1.0
ag13,16.5,0.9465,0.24424,0.22949,-0.1452,0.7623,1.0
ag13,17.0,0.9714,0.25357,0.2389,-0.1483,0.7213,1.0
ag13,17.5,0.993,0.26108,0.24649,-0.1508,0.6823,1.0
ag13,18.0,1.0135,0.26819,0.25364,-0.1532,0.6439,1.0
ag13,18.5,1.0348,0.27636,0.26186,-0.1557,0.6073,1.0
ag13,19.0,1.0568,0.28543,0.27098,-0.1583,0.5733,1.0
ag13,19.5,1.0764,0.29323,0.27901,-0.1611,0.5459,1.0
ag13,20.0,1.0939,0.29951,0.28531,-0.164,0.5219,1.0
ag13,20.5,1.1132,0.30784,0.29368,-0.1671,0.499,1.0
ag13,21.0,1.1347,0.31852,0.30443,-0.1702,0.4744,1.0
ag13,21.5,1.1487,0.3214,0.30734,-0.1734,0.4527,1.0
ag13,22.0,1.1678,0.33042,0.3164,-0.1766,0.4317,1.0
ag13,22.5,1.1833,0.33515,0.32119,-0.18,0.4116,1.0
ag13,23.0,1.2039,0.347,0.33314,-0.1834,0.3927,1.0
ag13,23.5,1.2189,0.35195,0.33826,-0.1872,0.3778,1.0
ag13,24.0,1.2341,0.3573,0.34366,-0.1912,0.3634,1.0
ag13,24.5,1.2498,0.36335,0.34978,-0.1952,0.3494,1.0
ag13,25.0,1.2653,0.36964,0.35614,-0.1992,0.3357,1.0
ag13,25.5,1.2807,0.37629,0.36286,-0.2033,0.3224,1.0
ag13,26.0,1.2962,0.38354,0.37019,-0.2074,0.3094,1.0
ag13,26.5,1.3119,0.39162,0.37835,-0.2115,0.2965,1.0
ag13,27.0,1.3249,0.39441,0.38125,-0.2161,0.2848,1.0
ag13,27.5,1.3372,0.39678,0.3838,-0.221,0.2747,1.0
ag13,28.0,1.351,0.40285,0.38994,-0.2256,0.2655,1.0
ag13,28.5,1.3665,0.41384,0.40105,-0.2297,0.2554,1.0
ag13,29.0,1.3775,0.41349,0.4008,-0.2351,0.2468,1.0
ag13,29.5,1.3905,0.42015,0.40755,-0.2398,0.2397,1.0
ag13,30.0,1.4039,0.42761,0.41517,-0.2444,0.2302,1.0
ag14,0.0,0.1431,0.03122,0.00764,-0.036,1.0,1.0
ag14,0.5,0.1905,0.03154,0.00756,-0.0354,1.0,1.0
ag14,1.0,0.2364,0.03199,0.00785,-0.0348,1.0,1.0
ag14,1.5,0.2807,0.03262,0.00852,-0.0343,1.0,1.0
ag14,2.0,0.3231,0.0335,0.00959,-0.0339,1.0,1.0
ag14,2.5,0.3629,0.0347,0.01113,-0.0339,1.0,1.0
ag14,3.0,0.3997,0.03641,0.01332,-0.0345,1.0,1.0
ag14,3.5,0.4319,0.03878,0.01614,-0.0359,1.0,1.0
ag14,4.0,0.4592,0.04198,0.0198,-0.0383,1.0,1.0
ag14,4.5,0.4821,0.04608,0.02433,-0.0418,1.0,1.0
ag14,5.0,0.5018,0.05098,0.02981,-0.046,1.0,1.0
ag14,5.5,0.5193,0.05654,0.03578,-0.0506,1.0,1.0
ag14,6.0,0.5354,0.06263,0.04227,-0.0552,1.0,1.0
ag14,6.5,0.5508,0.06915,0.04916,-0.0597,1.0,1.0
ag14,7.0,0.5656,0.07603,0.05639,-0.064,1.0,1.0
ag14,7.5,0.5803,0.08321,0.06391,-0.0682,1.0,1.0
ag14,8.0,0.5948,0.09066,0.07185,-0.0721,1.0,1.0
ag14,8.5,0.6094,0.09832,0.07983,-0.0758,1.0,1.0
ag14,9.0,0.624,0.10615,0.08796,-0.0794,1.0,1.0
ag14,9.5,0.6387,0.11413,0.09622,-0.083,1.0,1.0
ag14,10.0,0.6537,0.12221,0.10458,-0.0864,1.0,1.0
ag14,10.5,0.6691,0.13039,0.11301,-0.0898,1.0,1.0
ag14,11.0,0.6848,0.13863,0.1215,-0.0933,1.0,1.0
ag14,11.5,0.701,0.14691,0.13001,-0.0968,1.0,1.0
ag14,12.0,0.7175,0.15523,0.13869,-0.1003,1.0,1.0
ag14,12.5,0.7347,0.16358,0.14724,-0.1039,1.0,1.0
ag14,13.0,0.7522,0.17196,0.1558,-0.1075,1.0,1.0
ag14,13.5,0.7702,0.18037,0.16437,-0.1113,1.0,1.0
ag14,14.0,0.7885,0.18877,0.17292,-0.115,1.0,1.0
ag14,14.5,0.8071,0.1972,0.18149,-0.1189,1.0,1.0
ag14,15.0,0.8499,0.21035,0.19495,-0.1293,0.9593,1.0
ag14,15.5,0.8934,0.22235,0.2072,-0.1378,0.8816,1.0
ag14,16.0,0.9277,0.23311,0.21828,-0.1429,0.8138,1.0
ag14,16.5,0.9576,0.2443,0.22961,-0.147,0.7646,1.0
ag14,17.0,0.9838,0.25453,0.23995,-0.1503,0.7224,1.0
ag14,17.5,1.0071,0.26336,0.24882,-0.153,0.6809,1.0
ag14,18.0,1.0295,0.2719,0.25743,-0.1553,0.6396,1.0
ag14,18.5,1.0476,0.27766,0.26323,-0.1574,0.6027,1.0
ag14,19.0,1.071,0.2885,0.27413,-0.1603,0.571,1.0
ag14,19.5,1.091,0.29692,0.28259,-0.1631,0.5438,1.0
ag14,20.0,1.1075,0.30232,0.28822,-0.1659,0.5188,1.0
ag14,20.5,1.124,0.30803,0.29397,-0.1688,0.4951,1.0
ag14,21.0,1.1426,0.31591,0.30188,-0.1719,0.4717,1.0
ag14,21.5,1.1634,0.32645,0.31249,-0.1749,0.4476,1.0
ag14,22.0,1.1772,0.32938,0.31546,-0.1783,0.427,1.0
ag14,22.5,1.198,0.34118,0.32733,-0.1815,0.4067,1.0
ag14,23.0,1.212,0.34464,0.33082,-0.1853,0.3909,1.0
ag14,23.5,1.2274,0.34995,0.33618,-0.1892,0.3753,1.0
ag14,24.0,1.2432,0.35607,0.34252,-0.1931,0.3603,1.0
ag14,24.5,1.2589,0.36235,0.34888,-0.1971,0.3459,1.0
ag14,25.0,1.2744,0.36859,0.35519,-0.2012,0.3319,1.0
ag14,25.5,1.2896,0.37472,0.3614,-0.2053,0.3186,1.0
ag14,26.0,1.3045,0.38086,0.36761,-0.2096,0.3061,1.0
ag14,26.5,1.3194,0.38748,0.37431,-0.2139,0.294,1.0
ag14,27.0,1.3347,0.3955,0.38242,-0.2181,0.2824,1.0
ag14,27.5,1.3505,0.40605,0.3932,-0.222,0.2704,1.0
ag14,28.0,1.3611,0.4041,0.39133,-0.2275,0.2616,1.0
ag14,28.5,1.3746,0.4104,0.39773,-0.2322,0.2536,1.0
ag14,29.5,1.3998,0.4197,0.40724,-0.242,0.2364,1.0
ag14,30.0,1.4136,0.42966,0.41731,-0.2463,0.2286,1.0
ag16,0.0,0.1035,0.03227,0.00879,-0.0322,1.0,1.0
ag16,0.5,0.1482,0.0327,0.00891,-0.0319,1.0,1.0
ag16,1.0,0.1915,0.03332,0.00939,-0.0316,1.0,1.0
ag16,1.5,0.233,0.03416,0.01023,-0.0313,1.0,1.0
ag16,2.0,0.2728,0.03531,0.01147,-0.0313,1.0,1.0
ag16,2.5,0.3105,0.03681,0.01317,-0.0317,1.0,1.0
ag16,3.0,0.3453,0.03874,0.01544,-0.0325,1.0,1.0
ag16,3.5,0.377,0.0412,0.01822,-0.0339,1.0,1.0
ag16,4.0,0.4055,0.04425,0.02165,-0.0359,1.0,1.0
ag16,4.5,0.4309,0.04794,0.02588,-0.0386,1.0,1.0
ag16,5.0,0.4533,0.05228,0.03064,-0.0418,1.0,1.0
ag16,5.5,0.4734,0.05723,0.03603,-0.0454,1.0,1.0
ag16,6.0,0.4918,0.06274,0.04197,-0.0493,1.0,1.0
ag16,6.5,0.5087,0.06874,0.04839,-0.0533,1.0,1.0
ag16,7.0,0.5246,0.07516,0.05535,-0.0572,1.0,1.0
ag16,7.5,0.5399,0.08197,0.06257,-0.0612,1.0,1.0
ag16,8.0,0.5548,0.08912,0.0701,-0.065,1.0,1.0
ag16,8.5,0.5694,0.09656,0.0779,-0.0688,1.0,1.0
ag16,9.0,0.5838,0.10424,0.08593,-0.0725,1.0,1.0
ag16,9.5,0.5983,0.11212,0.09414,-0.0762,1.0,1.0
ag16,10.0,0.613,0.12016,0.10248,-0.0798,1.0,1.0
ag16,10.5,0.628,0.12831,0.11106,-0.0834,1.0,1.0
ag16,11.0,0.6436,0.13655,0.11955,-0.087,1.0,1.0
ag16,11.5,0.6597,0.14482,0.12807,-0.0906,1.0,1.0
ag16,12.0,0.6764,0.15313,0.13659,-0.0943,1.0,1.0
ag16,12.5,0.6936,0.16147,0.14512,-0.098,1.0,1.0
ag16,13.0,0.7114,0.16982,0.15365,-0.1018,1.0,1.0
ag16,13.5,0.7296,0.17818,0.16217,-0.1056,1.0,1.0
ag16,14.0,0.7482,0.18654,0.17067,-0.1095,1.0,1.0
ag16,14.5,0.7672,0.19492,0.17932,-0.1134,1.0,1.0
ag16,15.0,0.8267,0.21218,0.19696,-0.1274,0.9262,1.0
ag16,15.5,0.8619,0.22323,0.20819,-0.1338,0.8715,1.0
ag16,16.0,0.8888,0.23093,0.21601,-0.1377,0.8207,1.0
ag16,16.5,0.9166,0.24002,0.22519,-0.1413,0.7684,1.0
ag16,17.0,0.9475,0.25226,0.23755,-0.1452,0.7204,1.0
ag16,17.5,0.9659,0.25757,0.24287,-0.1474,0.6859,1.0
ag16,18.0,0.9915,0.26832,0.25387,-0.1508,0.6523,1.0
ag16,18.5,1.0112,0.27527,0.26083,-0.1534,0.6214,1.0
ag16,19.0,1.0305,0.28179,0.2674,-0.1559,0.5894,1.0
ag16,19.5,1.0521,0.29046,0.27611,-0.1587,0.5582,1.0
ag16,20.0,1.0715,0.29773,0.28341,-0.1616,0.5313,1.0
ag16,20.5,1.09,0.30483,0.29054,-0.1647,0.509,1.0
ag16,21.0,1.1126,0.31615,0.30194,-0.168,0.4862,1.0
ag16,21.5,1.1266,0.31898,0.30477,-0.1713,0.4674,1.0
ag16,22.0,1.1472,0.32876,0.31463,-0.1745,0.4459,1.0
ag16,22.5,1.1628,0.33366,0.31969,-0.1781,0.4281,1.0
ag16,23.0,1.1792,0.33917,0.32525,-0.1816,0.4089,1.0
ag16,23.5,1.1991,0.3498,0.33597,-0.1851,0.3904,1.0
ag16,24.0,1.2153,0.35628,0.34247,-0.1889,0.3752,1.0
ag16,24.5,1.2307,0.36171,0.34796,-0.1929,0.361,1.0
ag16,25.0,1.2468,0.36844,0.35476,-0.1969,0.3475,1.0
ag16,25.5,1.2632,0.37608,0.36247,-0.201,0.3344,1.0
ag16,26.0,1.2781,0.38169,0.36831,-0.2051,0.3217,1.0
ag16,26.5,1.2911,0.38402,0.37069,-0.2098,0.3101,1.0
ag16,27.0,1.3046,0.38795,0.37467,-0.2144,0.2993,1.0
ag16,27.5,1.319,0.39383,0.38062,-0.2189,0.2889,1.0
ag16,28.0,1.3341,0.40212,0.389,-0.2232,0.2783,1.0
ag16,28.5,1.3492,0.41119,0.39822,-0.2273,0.2667,1.0
ag16,29.0,1.3596,0.40963,0.3967,-0.2329,0.2584,1.0
ag16,29.5,1.3732,0.41719,0.40444,-0.2374,0.2504,1.0
ag16,30.0,1.3864,0.42348,0.41087,-0.242,0.2408,1.0
ag17,0.0,0.122,0.03195,0.00844,-0.035,1.0,1.0
ag17,0.5,0.1676,0.03236,0.00845,-0.0345,1.0,1.0
ag17,1.0,0.2117,0.03294,0.00888,-0.034,1.0,1.0
ag17,1.5,0.2542,0.03373,0.00966,-0.0337,1.0,1.0
ag17,2.0,0.2948,0.03479,0.01084,-0.0335,1.0,1.0
ag17,2.5,0.3335,0.0362,0.01248,-0.0337,1.0,1.0
ag17,3.0,0.3693,0.03804,0.01469,-0.0344,1.0,1.0
ag17,3.5,0.4016,0.04043,0.01746,-0.0357,1.0,1.0
ag17,4.0,0.4301,0.04349,0.02093,-0.0377,1.0,1.0
ag17,4.5,0.4549,0.04728,0.0253,-0.0405,1.0,1.0
ag17,5.0,0.4763,0.0518,0.03026,-0.044,1.0,1.0
ag17,5.5,0.4952,0.05699,0.03588,-0.0479,1.0,1.0
ag17,6.0,0.5124,0.06274,0.04206,-0.0521,1.0,1.0
ag17,6.5,0.5285,0.06897,0.04869,-0.0563,1.0,1.0
ag17,7.0,0.5437,0.07559,0.05571,-0.0604,1.0,1.0
ag17,7.5,0.5585,0.08258,0.06323,-0.0644,1.0,1.0
ag17,8.0,0.5731,0.08987,0.07088,-0.0683,1.0,1.0
ag17,8.5,0.5875,0.09742,0.07878,-0.0721,1.0,1.0
ag17,9.0,0.6018,0.10518,0.08687,-0.0758,1.0,1.0
ag17,9.5,0.6163,0.11312,0.09513,-0.0794,1.0,1.0
ag17,10.0,0.6311,0.12118,0.10348,-0.083,1.0,1.0
ag17,10.5,0.6462,0.12935,0.11192,-0.0865,1.0,1.0
ag17,11.0,0.6619,0.13759,0.12057,-0.0901,1.0,1.0
ag17,11.5,0.678,0.14587,0.12909,-0.0936,1.0,1.0
