Name,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
empest2,9.0,0.2966,0.08607,0.0644,0.0192,1.0,1.0
empest2,9.5,0.3077,0.09194,0.07072,0.0166,1.0,1.0
empest2,10.0,0.3188,0.09812,0.07727,0.0139,1.0,1.0
empest2,10.5,0.3302,0.10453,0.08403,0.011,1.0,1.0
empest2,11.0,0.342,0.11115,0.09097,0.0081,1.0,1.0
empest2,11.5,0.3545,0.11787,0.09803,0.0051,1.0,1.0
empest2,12.0,0.3676,0.1247,0.1051,0.002,1.0,1.0
empest2,12.5,0.3815,0.13156,0.11219,-0.0011,1.0,1.0
empest2,13.0,0.3962,0.13844,0.11926,-0.0041,1.0,1.0
empest2,13.5,0.4115,0.14531,0.1263,-0.0072,1.0,1.0
empest2,14.0,0.4275,0.15216,0.13329,-0.0103,1.0,1.0
empest2,14.5,0.444,0.159,0.14026,-0.0135,1.0,1.0
empest2,15.0,0.4787,0.17092,0.15245,-0.0214,0.98,1.0
empest2,15.5,0.5186,0.18331,0.16508,-0.0302,0.9373,1.0
empest2,16.0,0.5531,0.19456,0.17651,-0.0369,0.8962,1.0
empest2,16.5,0.5803,0.20245,0.18455,-0.0416,0.857,1.0
empest2,17.0,0.609,0.2128,0.19506,-0.0463,0.8239,1.0
empest2,17.5,0.6301,0.21847,0.2008,-0.0492,0.7904,1.0
empest2,18.0,0.6534,0.22598,0.20839,-0.0525,0.7578,1.0
empest2,18.5,0.6756,0.23342,0.21589,-0.0556,0.7291,1.0
empest2,19.0,0.6975,0.24083,0.22342,-0.0586,0.6993,1.0
empest2,19.5,0.7185,0.248,0.23065,-0.0615,0.6713,1.0
empest2,20.0,0.7402,0.25615,0.23885,-0.0645,0.6455,1.0
empest2,20.5,0.7638,0.26621,0.24898,-0.0677,0.6189,1.0
empest2,21.0,0.7781,0.26877,0.25156,-0.0698,0.5952,1.0
empest2,21.5,0.798,0.27658,0.25942,-0.0727,0.5721,1.0
empest2,22.0,0.8165,0.28307,0.26603,-0.0755,0.5485,1.0
empest2,22.5,0.8349,0.29039,0.27338,-0.0785,0.5288,1.0
empest2,23.0,0.8501,0.29439,0.27741,-0.0812,0.5086,1.0
empest2,23.5,0.8707,0.30417,0.28728,-0.0843,0.4876,1.0
empest2,24.0,0.8858,0.30888,0.29201,-0.0873,0.4701,1.0
empest2,24.5,0.9001,0.31273,0.29596,-0.0903,0.4523,1.0
empest2,25.0,0.9158,0.31821,0.30148,-0.0935,0.4353,1.0
empest2,25.5,0.9315,0.32417,0.3075,-0.0967,0.4189,1.0
empest2,26.0,0.9472,0.3303,0.31368,-0.1001,0.4031,1.0
empest2,26.5,0.962,0.33591,0.31935,-0.1035,0.3883,1.0
empest2,27.0,0.9763,0.34104,0.32453,-0.107,0.374,1.0
empest2,27.5,0.9898,0.3457,0.32932,-0.1106,0.3609,1.0
empest2,28.0,1.0034,0.35066,0.33433,-0.1143,0.3488,1.0
empest2,28.5,1.0176,0.35711,0.34084,-0.118,0.3374,1.0
empest2,29.0,1.0329,0.36563,0.34945,-0.1216,0.3252,1.0
empest2,29.5,1.045,0.36921,0.35312,-0.1255,0.3131,1.0
empest2,30.0,1.055,0.37021,0.35416,-0.1297,0.3039,1.0
empest3,0.0,-0.0089,0.03829,0.01255,-0.0051,1.0,1.0
empest3,0.5,0.0152,0.03865,0.01269,-0.0013,1.0,1.0
empest3,1.0,0.04,0.03916,0.01305,0.0022,1.0,1.0
empest3,1.5,0.0653,0.03982,0.01364,0.0054,1.0,1.0
empest3,2.0,0.0911,0.04065,0.01447,0.0083,1.0,1.0
empest3,2.5,0.1171,0.04165,0.01555,0.0108,1.0,1.0
empest3,3.0,0.1431,0.04285,0.01694,0.0131,1.0,1.0
empest3,3.5,0.1688,0.04426,0.01858,0.015,1.0,1.0
empest3,4.0,0.1939,0.04591,0.02054,0.0165,1.0,1.0
empest3,4.5,0.2182,0.04783,0.02292,0.0177,1.0,1.0
empest3,5.0,0.2412,0.05007,0.02559,0.0185,1.0,1.0
empest3,5.5,0.2628,0.05267,0.02872,0.0189,1.0,1.0
empest3,6.0,0.2825,0.0557,0.03238,0.0188,1.0,1.0
empest3,6.5,0.3,0.05923,0.0365,0.0181,1.0,1.0
empest3,7.0,0.3151,0.06334,0.04118,0.0168,1.0,1.0
empest3,7.5,0.3278,0.06808,0.04651,0.015,1.0,1.0
empest3,8.0,0.3384,0.07345,0.05252,0.0125,1.0,1.0
empest3,8.5,0.3478,0.07942,0.05899,0.0095,1.0,1.0
empest3,9.0,0.3564,0.08597,0.06598,0.0061,1.0,1.0
empest3,9.5,0.3652,0.0929,0.07328,0.0026,1.0,1.0
empest3,10.0,0.3749,0.10008,0.08077,-0.0009,1.0,1.0
empest3,10.5,0.3855,0.10747,0.08844,-0.0044,1.0,1.0
empest3,11.0,0.3974,0.11486,0.09607,-0.0079,1.0,1.0
empest3,11.5,0.4106,0.12226,0.10364,-0.0112,1.0,1.0
empest3,12.0,0.4249,0.12958,0.11112,-0.0144,1.0,1.0
empest3,12.5,0.4401,0.13689,0.11865,-0.0176,1.0,1.0
empest3,13.0,0.4561,0.1441,0.12598,-0.0208,1.0,1.0
empest3,13.5,0.4729,0.15124,0.13322,-0.024,1.0,1.0
empest3,14.0,0.49,0.15836,0.14042,-0.0272,1.0,1.0
empest3,14.5,0.5076,0.1654,0.14754,-0.0304,1.0,1.0
empest3,15.0,0.5593,0.18214,0.16454,-0.0424,0.9545,1.0
empest3,15.5,0.5904,0.19111,0.17368,-0.0487,0.918,1.0
empest3,16.0,0.6201,0.20036,0.18314,-0.0541,0.8808,1.0
empest3,16.5,0.6495,0.20972,0.19261,-0.0589,0.8399,1.0
empest3,17.0,0.6799,0.22077,0.20376,-0.0636,0.8015,1.0
empest3,17.5,0.701,0.22702,0.21007,-0.0666,0.7713,1.0
empest3,18.0,0.7228,0.23384,0.21695,-0.0696,0.7398,1.0
empest3,18.5,0.747,0.24246,0.22564,-0.0729,0.7066,1.0
empest3,19.0,0.7717,0.25221,0.23554,-0.0761,0.675,1.0
empest3,19.5,0.7916,0.25882,0.24219,-0.0788,0.6463,1.0
empest3,20.0,0.8132,0.26723,0.25065,-0.0817,0.619,1.0
empest3,20.5,0.8298,0.27172,0.25518,-0.0841,0.5943,1.0
empest3,21.0,0.8475,0.27752,0.261,-0.0868,0.5706,1.0
empest3,21.5,0.8677,0.28579,0.26931,-0.0898,0.5466,1.0
empest3,22.0,0.8886,0.29483,0.27855,-0.0927,0.5214,1.0
empest3,22.5,0.9022,0.29754,0.28126,-0.0954,0.5008,1.0
empest3,23.0,0.9242,0.3089,0.29269,-0.0985,0.4787,1.0
empest3,23.5,0.9369,0.31102,0.29482,-0.1015,0.4614,1.0
empest3,24.0,0.9526,0.3162,0.30005,-0.1046,0.443,1.0
empest3,24.5,0.9705,0.32435,0.30827,-0.1078,0.4248,1.0
empest3,25.0,0.9877,0.33261,0.31657,-0.1111,0.4082,1.0
empest3,25.5,1.0012,0.33613,0.32023,-0.1145,0.3929,1.0
empest3,26.0,1.0151,0.34048,0.32462,-0.118,0.3774,1.0
empest3,26.5,1.0293,0.34559,0.32979,-0.1216,0.3627,1.0
empest3,27.0,1.0436,0.35116,0.33542,-0.1252,0.3489,1.0
empest3,27.5,1.058,0.35731,0.34162,-0.1289,0.3359,1.0
empest3,28.0,1.073,0.36501,0.34941,-0.1326,0.3237,1.0
empest3,28.5,1.0874,0.37212,0.35663,-0.1364,0.3112,1.0
empest3,29.0,1.0971,0.37176,0.35639,-0.1407,0.3011,1.0
empest3,29.5,1.1093,0.37614,0.36082,-0.1448,0.2912,1.0
empest3,30.0,1.123,0.38401,0.36878,-0.1487,0.2811,1.0
h25816,0.0,-0.1376,0.11615,0.09139,-0.011,1.0,1.0
h25816,0.5,-0.1261,0.11602,0.09097,-0.0078,1.0,1.0
h25816,1.0,-0.1145,0.11599,0.09065,-0.0046,1.0,1.0
h25816,1.5,-0.1028,0.11605,0.09048,-0.0014,1.0,1.0
h25816,2.0,-0.0912,0.1162,0.0904,0.0018,1.0,1.0
h25816,2.5,-0.0798,0.11642,0.09045,0.0049,1.0,1.0
h25816,3.0,-0.0684,0.11672,0.09058,0.0081,1.0,1.0
h25816,3.5,-0.0571,0.1171,0.09083,0.0112,1.0,1.0
h25816,4.0,-0.0461,0.11755,0.09117,0.0143,1.0,1.0
h25816,4.5,-0.0352,0.11807,0.09161,0.0174,1.0,1.0
h25816,5.0,-0.0246,0.11866,0.09214,0.0205,1.0,1.0
h25816,5.5,-0.0142,0.11931,0.09276,0.0235,1.0,1.0
h25816,6.0,-0.004,0.12003,0.09347,0.0264,1.0,1.0
h25816,6.5,0.0059,0.1208,0.09425,0.0293,1.0,1.0
h25816,7.0,0.0155,0.12163,0.09511,0.0321,1.0,1.0
h25816,7.5,0.025,0.12252,0.09605,0.0349,1.0,1.0
h25816,8.0,0.0341,0.12345,0.09706,0.0375,1.0,1.0
h25816,8.5,0.0431,0.12442,0.09812,0.0401,1.0,1.0
h25816,9.0,0.0518,0.12543,0.09924,0.0425,1.0,1.0
h25816,9.5,0.0605,0.12647,0.1004,0.0448,1.0,1.0
h25816,10.0,0.069,0.12755,0.10162,0.047,1.0,1.0
h25816,10.5,0.0775,0.12866,0.10287,0.049,1.0,1.0
h25816,11.0,0.0861,0.12981,0.10417,0.0508,1.0,1.0
h25816,11.5,0.0948,0.13102,0.10555,0.0525,1.0,1.0
h25816,12.0,0.1038,0.1323,0.10699,0.0539,1.0,1.0
h25816,12.5,0.1135,0.13373,0.1086,0.055,1.0,1.0
h25816,13.0,0.124,0.13539,0.11045,0.0556,1.0,1.0
h25816,13.5,0.1355,0.13728,0.11254,0.0559,1.0,1.0
h25816,14.0,0.148,0.13945,0.11491,0.0558,1.0,1.0
h25816,16.0,0.2148,0.15476,0.13126,0.0489,0.9907,1.0
h25816,16.5,0.2458,0.1643,0.14114,0.0431,0.9712,1.0
h25816,17.0,0.2694,0.16968,0.14686,0.039,0.954,1.0
h25816,17.5,0.2933,0.17568,0.15318,0.0347,0.9354,1.0
h25816,18.0,0.3176,0.18336,0.16117,0.0302,0.9179,1.0
h25816,18.5,0.3362,0.18601,0.16415,0.0269,0.8994,1.0
h25816,19.0,0.3617,0.19501,0.17348,0.0221,0.8797,1.0
h25816,19.5,0.3783,0.19702,0.17573,0.0192,0.8622,1.0
h25816,20.0,0.3991,0.20235,0.18139,0.0153,0.8419,1.0
h25816,20.5,0.4228,0.21105,0.19038,0.0108,0.8235,1.0
h25816,21.0,0.4391,0.21347,0.19303,0.0078,0.8061,1.0
h25816,21.5,0.457,0.21767,0.19749,0.0043,0.7896,1.0
h25816,22.0,0.4754,0.2221,0.2022,0.0008,0.7713,1.0
h25816,22.5,0.494,0.22717,0.20752,-0.0029,0.755,1.0
h25816,23.0,0.5125,0.23231,0.21291,-0.0066,0.7388,1.0
h25816,23.5,0.5318,0.23808,0.21897,-0.0105,0.7214,1.0
h25816,24.0,0.5487,0.24255,0.22367,-0.0141,0.7071,1.0
h25816,24.5,0.5672,0.24813,0.22949,-0.0179,0.6904,1.0
h25816,25.0,0.585,0.2534,0.23499,-0.0217,0.6745,1.0
h25816,25.5,0.6013,0.25769,0.2395,-0.0253,0.66,1.0
h25816,26.0,0.62,0.2641,0.24618,-0.0293,0.6428,1.0
h25816,26.5,0.636,0.26839,0.25067,-0.033,0.6279,1.0
h25816,27.0,0.6529,0.27363,0.2561,-0.0368,0.612,1.0
h25816,27.5,0.6709,0.28035,0.26302,-0.0408,0.5951,1.0
h25816,28.0,0.6859,0.2842,0.26704,-0.0445,0.5801,1.0
h25816,28.5,0.7034,0.29102,0.2741,-0.0485,0.5635,1.0
h25816,29.0,0.7191,0.29601,0.27924,-0.0523,0.5478,1.0
rainer60,0.0,-0.0033,0.06613,0.04629,0.001,1.0,1.0
rainer60,0.5,-0.0218,0.06601,0.04615,0.0051,1.0,1.0
rainer60,1.0,-0.0405,0.06572,0.04583,0.0092,1.0,1.0
rainer60,1.5,-0.0596,0.06526,0.04533,0.0135,1.0,1.0
rainer60,2.0,-0.0774,0.06472,0.04471,0.0178,1.0,1.0
rainer60,2.5,-0.0899,0.06441,0.04426,0.0215,1.0,1.0
rainer60,3.0,-0.0928,0.06477,0.04438,0.0239,1.0,1.0
rainer60,3.5,-0.0847,0.06599,0.04536,0.0245,1.0,1.0
rainer60,4.0,-0.0695,0.06794,0.04709,0.0241,1.0,1.0
rainer60,4.5,-0.0505,0.07046,0.04942,0.023,1.0,1.0
rainer60,5.0,-0.0296,0.07344,0.05226,0.0214,1.0,1.0
rainer60,5.5,-0.0077,0.07681,0.05552,0.0196,1.0,1.0
rainer60,6.0,0.0149,0.08051,0.05913,0.0175,1.0,1.0
rainer60,6.5,0.0378,0.08449,0.06306,0.0153,1.0,1.0
rainer60,7.0,0.061,0.08871,0.06723,0.0129,1.0,1.0
rainer60,7.5,0.0844,0.09314,0.07164,0.0105,1.0,1.0
rainer60,8.0,0.108,0.09774,0.07624,0.0079,1.0,1.0
rainer60,8.5,0.1318,0.10251,0.08103,0.0053,1.0,1.0
rainer60,9.0,0.1556,0.10744,0.086,0.0026,1.0,1.0
rainer60,9.5,0.1794,0.11251,0.09113,-0.0002,1.0,1.0
rainer60,10.0,0.2032,0.11773,0.09643,-0.0032,1.0,1.0
rainer60,10.5,0.2269,0.12309,0.10189,-0.0062,1.0,1.0
rainer60,11.0,0.2505,0.1286,0.1075,-0.0094,1.0,1.0
rainer60,11.5,0.274,0.13428,0.11331,-0.0127,1.0,1.0
rainer60,12.0,0.2973,0.14013,0.11929,-0.0161,1.0,1.0
rainer60,12.5,0.3204,0.14614,0.12544,-0.0197,1.0,1.0
rainer60,13.0,0.3433,0.15234,0.13179,-0.0235,1.0,1.0
rainer60,13.5,0.3661,0.15872,0.13831,-0.0274,1.0,1.0
rainer60,14.0,0.3888,0.16526,0.14501,-0.0315,1.0,1.0
rainer60,14.5,0.4114,0.17196,0.15184,-0.0357,1.0,1.0
rainer60,15.0,0.459,0.18533,0.16546,-0.0463,0.9729,1.0
rainer60,15.5,0.5077,0.19802,0.17839,-0.0564,0.9136,1.0
rainer60,16.0,0.544,0.2077,0.18822,-0.0628,0.8651,1.0
rainer60,16.5,0.5811,0.21987,0.20052,-0.069,0.8228,1.0
rainer60,17.0,0.6071,0.22567,0.20642,-0.0728,0.785,1.0
rainer60,17.5,0.6329,0.23289,0.2137,-0.0767,0.754,1.0
rainer60,18.0,0.6578,0.2392,0.22008,-0.0804,0.7219,1.0
rainer60,18.5,0.6858,0.24825,0.22922,-0.0846,0.6935,1.0
rainer60,19.0,0.7127,0.25734,0.2384,-0.0887,0.6675,1.0
rainer60,19.5,0.7359,0.26394,0.24505,-0.0924,0.6442,1.0
rainer60,20.0,0.757,0.26913,0.25028,-0.096,0.6228,1.0
rainer60,20.5,0.7778,0.2744,0.25561,-0.0997,0.6034,1.0
rainer60,21.0,0.8001,0.28125,0.26251,-0.1037,0.5851,1.0
rainer60,21.5,0.8249,0.29065,0.272,-0.108,0.567,1.0
rainer60,22.0,0.8524,0.30302,0.28447,-0.1125,0.5474,1.0
rainer60,22.5,0.8673,0.30233,0.28385,-0.1161,0.5306,1.0
rainer60,23.0,0.8861,0.30701,0.28858,-0.1203,0.5167,1.0
rainer60,23.5,0.911,0.31833,0.29998,-0.1248,0.5011,1.0
rainer60,24.0,0.9302,0.32257,0.30435,-0.129,0.4847,1.0
rainer60,24.5,0.9469,0.32559,0.30741,-0.1334,0.473,1.0
rainer60,25.0,0.9729,0.34021,0.32217,-0.138,0.4583,1.0
rainer60,25.5,0.986,0.33764,0.31966,-0.1425,0.4452,1.0
rainer60,26.0,1.0071,0.34737,0.32948,-0.1472,0.4344,1.0
rainer60,26.5,1.0248,0.35121,0.33347,-0.1518,0.4204,1.0
rainer60,27.0,1.0421,0.35677,0.3391,-0.1567,0.4111,1.0
rainer60,27.5,1.0619,0.36451,0.34699,-0.1613,0.3975,1.0
rainer60,28.0,1.0772,0.36789,0.35044,-0.1665,0.3897,1.0
rainer60,28.5,1.0959,0.37517,0.35788,-0.1712,0.3768,1.0
rainer60,29.0,1.1111,0.37935,0.36213,-0.1765,0.3692,1.0
rainer60,29.5,1.1278,0.38438,0.36732,-0.1814,0.3575,1.0
rainer60,30.0,1.1446,0.3925,0.37554,-0.1866,0.3503,1.0
sagi12,0.0,-0.019,0.0449,0.02084,-0.0043,1.0,1.0
sagi12,0.5,-0.0039,0.04599,0.02152,-0.0006,1.0,1.0
sagi12,1.0,0.0122,0.04724,0.02232,0.0026,1.0,1.0
sagi12,1.5,0.0291,0.04865,0.02342,0.0055,1.0,1.0
sagi12,2.0,0.0469,0.05022,0.02474,0.008,1.0,1.0
sagi12,2.5,0.0655,0.05196,0.02628,0.0101,1.0,1.0
sagi12,3.0,0.0847,0.05386,0.02803,0.0119,1.0,1.0
sagi12,3.5,0.1045,0.05594,0.02998,0.0133,1.0,1.0
sagi12,4.0,0.1248,0.05818,0.03215,0.0145,1.0,1.0
sagi12,4.5,0.1454,0.06061,0.03456,0.0154,1.0,1.0
sagi12,5.0,0.1661,0.06321,0.03729,0.0161,1.0,1.0
sagi12,5.5,0.1869,0.06601,0.04018,0.0165,1.0,1.0
sagi12,6.0,0.2075,0.06902,0.04331,0.0167,1.0,1.0
sagi12,6.5,0.2279,0.07225,0.04672,0.0167,1.0,1.0
sagi12,7.0,0.248,0.07571,0.05056,0.0165,1.0,1.0
sagi12,7.5,0.2675,0.07942,0.05454,0.0161,1.0,1.0
sagi12,8.0,0.2866,0.08339,0.0588,0.0154,1.0,1.0
sagi12,8.5,0.305,0.08763,0.0634,0.0145,1.0,1.0
sagi12,9.0,0.3227,0.09215,0.06829,0.0134,1.0,1.0
sagi12,9.5,0.3397,0.09696,0.07377,0.0122,1.0,1.0
sagi12,10.0,0.3558,0.10206,0.07927,0.0106,1.0,1.0
sagi12,10.5,0.3713,0.10749,0.08511,0.0089,1.0,1.0
sagi12,11.0,0.3858,0.11321,0.09127,0.0069,1.0,1.0
sagi12,11.5,0.3999,0.1192,0.09768,0.0046,1.0,1.0
sagi12,12.0,0.4135,0.12548,0.10434,0.0022,1.0,1.0
sagi12,12.5,0.4267,0.13204,0.1113,-0.0005,1.0,1.0
sagi12,13.0,0.4399,0.13877,0.11836,-0.0033,1.0,1.0
sagi12,13.5,0.4535,0.14563,0.12552,-0.0062,1.0,1.0
sagi12,14.0,0.4676,0.15252,0.13269,-0.0092,1.0,1.0
sagi12,14.5,0.4822,0.15944,0.13984,-0.0123,1.0,1.0
sagi12,15.0,0.4974,0.16637,0.14699,-0.0154,1.0,1.0
sagi12,15.5,0.5462,0.18248,0.16359,-0.0274,0.9545,1.0
sagi12,16.0,0.5829,0.19348,0.17493,-0.0351,0.9003,1.0
sagi12,16.5,0.6147,0.20311,0.18522,-0.0406,0.843,1.0
sagi12,17.0,0.6397,0.21186,0.19416,-0.0445,0.8045,1.0
sagi12,17.5,0.6664,0.22273,0.20523,-0.0485,0.7698,1.0
sagi12,18.0,0.6888,0.23054,0.21316,-0.0513,0.7293,1.0
sagi12,18.5,0.7111,0.2388,0.22153,-0.054,0.6915,1.0
sagi12,19.0,0.7316,0.24744,0.2302,-0.0568,0.6642,1.0
sagi12,19.5,0.7477,0.25281,0.23558,-0.059,0.6401,1.0
sagi12,20.0,0.7648,0.25905,0.2418,-0.0614,0.6174,1.0
sagi12,20.5,0.7836,0.26623,0.24896,-0.0639,0.5899,1.0
sagi12,21.0,0.8033,0.27396,0.25668,-0.0663,0.5609,1.0
sagi12,21.5,0.82,0.28006,0.26275,-0.0688,0.5391,1.0
sagi12,22.0,0.8377,0.28711,0.26982,-0.0717,0.5212,1.0
sagi12,22.5,0.8577,0.29699,0.27994,-0.0747,0.5039,1.0
sagi12,23.0,0.8715,0.30098,0.28393,-0.0775,0.4889,1.0
sagi12,23.5,0.8863,0.30586,0.28881,-0.0804,0.4737,1.0
sagi12,24.0,0.9017,0.31136,0.29434,-0.0834,0.4589,1.0
sagi12,24.5,0.9171,0.31709,0.30009,-0.0865,0.4439,1.0
sagi12,25.0,0.9335,0.32395,0.30698,-0.0896,0.4275,1.0
sagi12,25.5,0.9509,0.33283,0.31591,-0.0927,0.4114,1.0
sagi12,26.0,0.966,0.33914,0.32224,-0.096,0.3971,1.0
sagi12,26.5,0.9789,0.34277,0.32588,-0.0993,0.3829,1.0
sagi12,27.0,0.9933,0.34873,0.33203,-0.1027,0.3698,1.0
sagi12,27.5,1.008,0.35565,0.33901,-0.1061,0.3571,1.0
sagi12,28.0,1.019,0.3571,0.34053,-0.1099,0.3461,1.0
sagi12,28.5,1.0306,0.36003,0.34346,-0.1137,0.3363,1.0
sagi12,29.0,1.0437,0.36587,0.34937,-0.1175,0.3273,1.0
sagi12,29.5,1.0588,0.37536,0.35896,-0.1211,0.3168,1.0
sagi12,30.0,1.0684,0.37546,0.35912,-0.1252,0.3074,1.0
sagi8,0.0,0.0513,0.0348,0.00927,-0.0085,1.0,1.0
sagi8,0.5,0.0787,0.03529,0.00956,-0.0052,1.0,1.0
sagi8,1.0,0.1044,0.03597,0.01012,-0.002,1.0,1.0
sagi8,1.5,0.1289,0.03684,0.01096,0.001,1.0,1.0
sagi8,2.0,0.1527,0.03792,0.01202,0.0037,1.0,1.0
sagi8,2.5,0.1762,0.0392,0.01336,0.006,1.0,1.0
sagi8,3.0,0.1995,0.04071,0.01501,0.0079,1.0,1.0
sagi8,3.5,0.2226,0.04247,0.017,0.0094,1.0,1.0
sagi8,4.0,0.2453,0.04449,0.01935,0.0105,1.0,1.0
sagi8,4.5,0.2675,0.0468,0.02208,0.0111,1.0,1.0
sagi8,5.0,0.289,0.04942,0.02519,0.0113,1.0,1.0
sagi8,5.5,0.31,0.05244,0.0297,0.0112,1.0,1.0
sagi8,6.0,0.3297,0.05583,0.03381,0.0106,1.0,1.0
sagi8,6.5,0.348,0.05964,0.03857,0.0095,1.0,1.0
sagi8,7.0,0.3646,0.06398,0.04361,0.0079,1.0,1.0
sagi8,7.5,0.3789,0.069,0.04935,0.0057,1.0,1.0
sagi8,8.0,0.3907,0.07472,0.05566,0.0029,1.0,1.0
sagi8,8.5,0.4001,0.08129,0.06279,-0.0005,1.0,1.0
sagi8,9.0,0.4081,0.0886,0.07055,-0.0043,1.0,1.0
sagi8,9.5,0.4166,0.09627,0.07848,-0.0082,1.0,1.0
sagi8,10.0,0.4268,0.10399,0.08645,-0.0118,1.0,1.0
sagi8,10.5,0.4384,0.11174,0.09441,-0.0152,1.0,1.0
sagi8,11.0,0.4515,0.11945,0.1023,-0.0185,1.0,1.0
sagi8,11.5,0.4657,0.12703,0.11,-0.0217,1.0,1.0
sagi8,12.0,0.4808,0.13456,0.11762,-0.0247,1.0,1.0
sagi8,12.5,0.4965,0.14226,0.12543,-0.0278,1.0,1.0
sagi8,13.0,0.5127,0.14986,0.13307,-0.0309,1.0,1.0
sagi8,13.5,0.5295,0.15743,0.14064,-0.0341,1.0,1.0
sagi8,14.0,0.5468,0.16502,0.14823,-0.0372,1.0,1.0
sagi8,14.5,0.5953,0.18106,0.16438,-0.0485,0.9592,1.0
sagi8,15.0,0.6406,0.19373,0.17716,-0.0575,0.8844,1.0
sagi8,15.5,0.6773,0.20611,0.18992,-0.0633,0.8268,1.0
sagi8,16.0,0.6997,0.21337,0.19715,-0.0663,0.7915,1.0
sagi8,16.5,0.7259,0.22348,0.20724,-0.0699,0.7591,1.0
sagi8,17.0,0.7459,0.2301,0.21384,-0.0724,0.7283,1.0
sagi8,17.5,0.7681,0.23831,0.22202,-0.0753,0.6989,1.0
sagi8,18.0,0.7911,0.24742,0.23113,-0.0782,0.6698,1.0
sagi8,18.5,0.8132,0.25637,0.24004,-0.081,0.6411,1.0
sagi8,19.0,0.831,0.26213,0.24577,-0.0832,0.6124,1.0
sagi8,19.5,0.8499,0.26873,0.25236,-0.0855,0.5838,1.0
sagi8,20.0,0.8692,0.27591,0.25952,-0.088,0.5556,1.0
sagi8,20.5,0.8878,0.28297,0.26657,-0.0906,0.531,1.0
sagi8,21.0,0.9068,0.29067,0.27426,-0.0933,0.5067,1.0
sagi8,21.5,0.9278,0.30075,0.28434,-0.0961,0.4832,1.0
sagi8,22.0,0.9407,0.30324,0.28716,-0.0989,0.4648,1.0
sagi8,22.5,0.9592,0.31133,0.29529,-0.1019,0.4459,1.0
sagi8,23.0,0.9765,0.31907,0.30304,-0.105,0.4297,1.0
sagi8,23.5,0.9903,0.32277,0.30673,-0.1082,0.4139,1.0
sagi8,24.0,1.0054,0.32807,0.31207,-0.1115,0.3983,1.0
sagi8,24.5,1.0208,0.33408,0.31812,-0.1148,0.3832,1.0
sagi8,25.0,1.036,0.34016,0.32425,-0.1183,0.3691,1.0
sagi8,25.5,1.0509,0.34609,0.33022,-0.1218,0.3555,1.0
sagi8,26.0,1.0651,0.3514,0.33557,-0.1255,0.3429,1.0
sagi8,26.5,1.079,0.3567,0.34108,-0.1293,0.3307,1.0
sagi8,27.0,1.0926,0.36215,0.34659,-0.1331,0.3196,1.0
sagi8,27.5,1.1066,0.36844,0.35295,-0.1369,0.3085,1.0
sagi8,28.0,1.121,0.37634,0.36095,-0.1407,0.2974,1.0
sagi8,28.5,1.1347,0.38312,0.36784,-0.1445,0.2857,1.0
sagi8,29.0,1.1444,0.3829,0.36767,-0.149,0.2764,1.0
sagi8,29.5,1.1562,0.38764,0.37256,-0.1533,0.2674,1.0
sagi8,30.0,1.1695,0.39612,0.38115,-0.1571,0.2577,1.0
ua79sf18,0.0,-0.151,0.07137,0.04785,-0.0093,1.0,1.0
ua79sf18,0.5,-0.141,0.07083,0.0469,-0.0051,1.0,1.0
ua79sf18,1.0,-0.1311,0.07034,0.04603,-0.001,1.0,1.0
ua79sf18,1.5,-0.1213,0.06991,0.04527,0.0032,1.0,1.0
ua79sf18,2.0,-0.1111,0.06957,0.04464,0.0071,1.0,1.0
ua79sf18,2.5,-0.0993,0.06941,0.04419,0.0107,1.0,1.0
ua79sf18,3.0,-0.0839,0.06959,0.0441,0.0135,1.0,1.0
ua79sf18,3.5,-0.0643,0.07018,0.0443,0.0154,1.0,1.0
ua79sf18,4.0,-0.0412,0.07119,0.04508,0.0165,1.0,1.0
ua79sf18,4.5,-0.0156,0.07257,0.0462,0.017,1.0,1.0
ua79sf18,5.0,0.0116,0.0743,0.04779,0.0171,1.0,1.0
ua79sf18,5.5,0.0396,0.07634,0.04975,0.0167,1.0,1.0
ua79sf18,6.0,0.0678,0.07866,0.05207,0.0161,1.0,1.0
ua79sf18,6.5,0.0961,0.08125,0.05469,0.0153,1.0,1.0
ua79sf18,7.0,0.1241,0.08411,0.05762,0.0143,1.0,1.0
ua79sf18,7.5,0.1516,0.0872,0.06085,0.013,1.0,1.0
ua79sf18,8.0,0.1785,0.09055,0.06448,0.0117,1.0,1.0
ua79sf18,8.5,0.2047,0.09413,0.06828,0.0101,1.0,1.0
ua79sf18,9.0,0.2302,0.09795,0.07238,0.0084,1.0,1.0
ua79sf18,9.5,0.255,0.10199,0.07687,0.0066,1.0,1.0
ua79sf18,10.0,0.279,0.10625,0.08148,0.0046,1.0,1.0
ua79sf18,10.5,0.3023,0.11072,0.08634,0.0024,1.0,1.0
ua79sf18,11.0,0.3249,0.1154,0.09142,0.0,1.0,1.0
ua79sf18,11.5,0.3469,0.12028,0.09673,-0.0025,1.0,1.0
ua79sf18,12.0,0.3684,0.12535,0.10227,-0.0052,1.0,1.0
ua79sf18,12.5,0.3893,0.13063,0.10828,-0.0081,1.0,1.0
ua79sf18,13.0,0.4096,0.13608,0.11421,-0.0112,1.0,1.0
